input_query_id,input_source_pdf_path,input_source_doi,input_source_is_review_paper,original_query,used_decomposition,num_subproblems_run,rank,equipment_name,equipment_type,best_relevance_label,max_confidence_score,num_supporting_subproblems,num_supporting_papers,supporting_subproblem_ids,aliases,measurement_outputs,explanations,supporting_papers
sr3fe2o7_neutron_diffraction_setup,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,10.1038/s41535-024-00698-4,False,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,False,1,2,single-solenoid pulsed-magnet x-ray single-crystal diffraction setup,pulsed-magnet diffraction setup,acceptable_alternative,0.75,1,2,original_query,single-solenoid pulsed-magnet system | x-ray single-crystal diffraction in a pulsed magnet,single-crystal diffraction patterns | Bragg peaks | field-dependent scattering intensity,"The chunks explicitly state that this instrument enables x-ray single-crystal diffraction with field applied near the scattering plane and that single-crystal diffraction measurements were performed on a specific beamline. It is relevant to diffraction under magnetic field, but the provided evidence does not explicitly mention magnetic Bragg reflections or reciprocal-space mapping after field cooling.",A single-solenoid pulsed-magnet system for single-crystal scattering studies. (10.1063/1.3688251) | Cool structures from event-based single-crystal neutron diffraction (10.1107/S010876732009858X)
fmi_system,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,,True,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",False,1,1,fluorescence molecular imaging surgical system,intraoperative optical imaging system,best_match,0.96,1,3,original_query,FMI device | intraoperative FMI device | dedicated imaging system | fluorescence imaging platform,fluorescence images | real-time surgical visualization | qualitative or quantitative fluorescence signal | margin delineation,"This is the central physical equipment for the query: the user wants to compare fluorescence molecular imaging platforms for surgery and interventions and report hardware/acquisition settings. The chunks explicitly describe intraoperative FMI devices, dedicated imaging systems, and clinically compatible imaging platforms used for real-time surgical guidance.",Intraoperative fluorescence molecular imaging accelerates the coming of precision surgery in China (10.1007/s00259-022-05730-y) | Trident: A dual oxygenation and fluorescence imaging platform for real-time and quantitative surgical guidance (10.3389/fphot.2022.1032776) | Comparison of narrow band and fluorescence molecular imaging to improve intraoperative tumour margin assessment in oral cancer surgery. (10.1016/j.oraloncology.2022.106099)
fmi_system,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,,True,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",False,1,2,narrow band imaging system,endoscopic imaging system,supporting_but_not_ideal,0.72,1,1,original_query,NBI,in vivo mucosal border visualization | tumour margin assessment,"It is directly compared against FMI in one paper, so it is relevant as a comparator platform for surgical imaging. However, it is not a fluorescence molecular imaging platform itself and does not answer the fluorescence hardware/acquisition question as directly as FMI systems do.",Comparison of narrow band and fluorescence molecular imaging to improve intraoperative tumour margin assessment in oral cancer surgery. (10.1016/j.oraloncology.2022.106099)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,1,fluorescence polarization reader,fluorescence analyzer,best_match,0.99,1,1,original_query,FP assay instrument | fluorescence polarization instrument,fluorescence polarization values | binding curves / apparent affinity | competition-induced shifts in polarization,The paper explicitly used an FP binding assay to measure JD–HspA1A binding and CTD competition. This is the direct physical setup for testing whether the J-domain binds Hsp70 and whether CTD competes with that interaction.,Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,2,fluorescein/FITC-labeled fluorescence assay format,fluorescence assay setup,supporting_but_not_ideal,0.86,1,1,original_query,FITC-labeled JD assay | fluorescently labeled JD,probe polarization change | relative binding state of JD vs JD-CTD vs JD-HspA1A,"This is not a standalone instrument, but it is central to the assay workflow described: a FITC-labeled JD is the probe whose polarization reports Hsp70 binding and CTD competition.",Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,3,cross-linking mass spectrometer,mass spectrometry,supporting_but_not_ideal,0.73,1,1,original_query,XL-MS system | mass spectrometer for cross-linking,intermolecular cross-links | contact frequency / cross-link counts | mapped interaction sites,"The paper also used XL-MS to support the JD–HspA1A interaction and CTD effect, but this does not directly perform the same binding competition assay requested. It is useful if the lab wants orthogonal confirmation of the interaction.",Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
osc_morphology_giwaxs,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,10.1039/d0ee00714e,False,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,False,1,1,grazing-incidence wide-angle X-ray scattering,X-ray scattering instrument,best_match,0.99,1,2,original_query,GIWAXS | 2D GIWAXS,molecular packing features | crystalline orientation / face-on orientation | structural ordering in the active layer,This is the clearest instrument in the provided chunks for checking whether an additive changed active-layer packing. The chunks explicitly say GIWAXS revealed molecular packing changes and phase segregation in organic photovoltaic blend films.,Green poly-lysine as electron-extraction modified layer with over 15% power conversion efficiency and its application in bio-based flexible organic solar cells (10.1016/j.orgel.2020.105924) | A strategy of designing near-infrared porphyrin-based non-fullerene acceptors for panchromatic organic solar cells (10.1016/j.orgel.2020.105899)
osc_morphology_giwaxs,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,10.1039/d0ee00714e,False,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,False,1,2,transmission electron microscope,electron microscope,acceptable_alternative,0.74,1,1,original_query,TEM,nano-segregation | internal morphology | domain distribution,"TEM is relevant for observing nanoscale phase segregation, but the provided evidence is for nanoparticle internal morphology rather than the kind of blend-film packing question asked here.",Amphiphilic PTB7-Based Rod-Coil Block Copolymer for Water-Processable Nanoparticles as an Active Layer for Sustainable Organic Photovoltaic: A Case Study (10.3390/polym14081588)
osc_morphology_giwaxs,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,10.1039/d0ee00714e,False,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,False,1,3,atomic force microscope,surface imaging microscope,supporting_but_not_ideal,0.89,1,2,original_query,AFM,surface morphology | surface structure | roughness / topography,"AFM is explicitly mentioned as characterizing active-layer surface structure, but it does not directly determine phase segregation or molecular packing as well as GIWAXS.",Green poly-lysine as electron-extraction modified layer with over 15% power conversion efficiency and its application in bio-based flexible organic solar cells (10.1016/j.orgel.2020.105924) | Amphiphilic PTB7-Based Rod-Coil Block Copolymer for Water-Processable Nanoparticles as an Active Layer for Sustainable Organic Photovoltaic: A Case Study (10.3390/polym14081588)
afm-grease-microstructure,data/interim/pdfs/A_Coarse_Grained_Molecular_Dynamics_Model_for_the_Simulation_of_Lubricating_Greases.pdf,10.1007/s11249-024-01878-w,False,I need to image the fresh lithium grease microstructure at the nanoscale so I can confirm the fibrous thickener network before doing rheology tests.,False,1,1,atomic force microscope,microscopy,best_match,0.98,1,1,original_query,AFM | atomic force microscopy,nanoscale topography | microstructure morphology | fibrous network appearance,The chunks explicitly say AFM was used on fresh and aged lithium grease and that it revealed the thickener microstructure and fibrous network. This directly matches the need to image fresh grease microstructure at the nanoscale before rheology tests.,A Model for Shear Degradation of Lithium Soap Grease at Ambient Temperature (10.1080/10402004.2016.1272730)
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,1,oxygen transmission rate analyzer,gas barrier testing instrument,best_match,0.98,1,1,original_query,OTR measurement setup | oxygen permeability measurement system,oxygen transmission rate (OTR) | oxygen permeability / oxygen barrier improvement,"The query asks for direct measurements to compare PEF and PET barrier performance, and the chunks explicitly report oxygen transmission rate (OTR) measurements for PET-PEF and PEF films. This is the most direct equipment for confirming oxygen barrier differences.","Relationship Between Crystallization, Mechanical and Gas Barrier Properties of Poly(ethylene furanoate) (PEF) in Multinanolayered PLA-PEF and PET-PEF Films (10.25518/ESAFORM21.1589)"
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,2,carbon dioxide permeability analyzer,gas barrier testing instrument,best_match,0.95,1,1,original_query,CO2 barrier measurement setup | gas permeability measurement system for CO2,CO2 solubility/diffusion coefficient | CO2 barrier / CO2 permeability,"The query specifically asks for CO2 barrier performance as a key differentiator, and one abstract explicitly states that CO2 barrier properties were investigated and that barrier to CO2 was measured. This directly answers the CO2 part of the comparison.","New insight into the mechanism for the excellent gas properties of poly(ethylene 2,5-furandicarboxylate) (PEF): Role of furan ring’s polarity (10.1016/J.EURPOLYMJ.2019.06.033)"
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,3,positron annihilation lifetime spectroscopy instrument,materials characterization instrument,supporting_but_not_ideal,0.67,1,1,original_query,PALS | Positron Annihilation Lifetime Spectrum instrument,free volume fraction | free volume diameter,"It is mentioned as part of barrier-property analysis, but it does not directly measure oxygen or CO2 barrier performance. It is supportive rather than a direct solution to the query.","New insight into the mechanism for the excellent gas properties of poly(ethylene 2,5-furandicarboxylate) (PEF): Role of furan ring’s polarity (10.1016/J.EURPOLYMJ.2019.06.033)"
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,1,surface acoustic wave (SAW) microfluidic chip,microfluidic acoustofluidic separation device,best_match,0.98,1,2,original_query,tilted-angle SAW device | acoustofluidic chip | SAW device,cell separation efficiency | cell trajectory / migration pattern | cell recovery rate,"This is directly aligned with the query: the chunks explicitly describe SAW/acoustofluidic devices as label-free, contactless tools for cell manipulation and separation in microchannels, including separation of cancer cells and other bioparticles.",An Enhanced Tilted-Angle Acoustofluidic Chip for Cancer Cell Manipulation (10.1109/LED.2021.3062292) | A review of acoustofluidic separation of bioparticles (10.1007/s12551-023-01112-2)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,2,traveling surface acoustic wave (TSAW) microfluidic actuator,acoustofluidic cell manipulation device,best_match,0.88,1,1,original_query,TSAW-based microfluidic method | TSAW-based micropiezoactuator,cell lysis efficiency | nucleic acid/protein extraction efficiency,"The chunks explicitly state that TSAW methods are additive-free and label-free, and they operate by acoustic interaction within a microchannel, matching the need for non-contact handling of fragile cells.",A traveling surface acoustic wave-based micropiezoactuator: A tool for additive- and label-free cell lysis. (10.1063/5.0209663)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,3,standing surface acoustic wave (SSAW) microfluidic system,microfluidic acoustofluidic separation system,acceptable_alternative,0.84,1,1,original_query,SSAW-based microfluidic system | ultrasound-assisted microfluidic cell separation system,cell separation efficiency | cell trajectory patterns | cell recovery rates,This is a strong fit for non-contact microfluidic cell separation. The abstract explicitly says it is designed for separation of circulating tumor cells from red blood cells using SSAWs in a microfluidic channel.,Ultrasound-assisted microfluidic cell separation: A study on microparticles for enhanced cancer diagnosis (10.1063/5.0243667)
small_vesicle_nanomech,data/interim/pdfs/Active_probing_of_the_mechanical_properties_of_biological_and_synthetic_vesicles.pdf,,True,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,False,1,1,Atomic Force Microscope,scanning probe microscope / nanomechanical analyzer,best_match,0.99,1,4,original_query,AFM | Atomic Force Microscopy,stiffness | bending modulus / bending rigidity | contact angle | force curves | nanomechanical properties,"The chunks explicitly state that AFM was used to measure stiffness, bending modulus, and mechanical properties of small liposomes and extracellular vesicles, including submicrometer vesicles. This directly matches the need for a physical instrument that does not rely on optical observation alone.","Size-Dependent Mechanical Property Measurement of 1,2-dioleoyl-SN-3-phosphocholine Liposome Using Atomic Force Microscopy (10.1166/jbt.2023.3315) | AFM-based High-Throughput Nanomechanical Screening of Single Extracellular Vesicles (10.1101/854539) | Mechanical properties and stability measurement of cholesterol-containing liposome on mica by atomic force microscopy. (10.1016/J.JCIS.2004.05.042) | Quantitative Nanomechanical Analysis of Small Extracellular Vesicles for Tumor Malignancy Indication (10.1002/advs.202100825)"
small_vesicle_nanomech,data/interim/pdfs/Active_probing_of_the_mechanical_properties_of_biological_and_synthetic_vesicles.pdf,,True,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,False,1,2,Micropipette aspiration system,membrane aspiration / mechanical characterization system,acceptable_alternative,0.78,1,1,original_query,micropipette aspiration | micropipette aspiration technique,bending modulus | area compressibility modulus | lysis tension | lysis strain,"The chunks explicitly say micropipette aspiration measures bending modulus and related membrane mechanical properties, but the evidence is for giant vesicles, not submicrometer extracellular vesicles or small liposomes. It is therefore relevant as a physical mechanical-testing instrument, but not the best match for the user's size range.",Obtention of Giant Unilamellar Hybrid Vesicles by Electroformation and Measurement of their Mechanical Properties by Micropipette Aspiration. (10.3791/60199)
tmd_spin_valley_laser,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,,True,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,False,1,1,polarization-resolved photoluminescence spectroscopy setup,optical spectroscopy / polarization analysis system,best_match,0.95,1,4,original_query,polarisation-resolved photoluminescence | PL polarization measurement setup | photoluminescence spectroscopy with circular polarization analysis,circular polarization degree | photoluminescence emission spectrum | valley polarization retention / spin-valley selectivity proxy,"The query asks what instrument family to use to characterize emitted light for circularly polarized emission and spin-valley selectivity. The chunks repeatedly discuss circular polarisation, valley polarisation, and emitted light from TMDs, which are typically characterized with polarization-resolved photoluminescence measurements. This is the most direct physical equipment family relevant to the task.",Valley addressable exciton-polaritons in atomically thin semiconductors (None) | All-Optical Valley Polarization Switch via Controlling Spin-Triplet and Spin-Singlet Interlayer Exciton Emission in WS2/WSe2 Heterostructure. (10.1021/acs.nanolett.3c01698) | Engineering of excitonic emission and valley polarization enhancement in two-dimensional semiconductors (10.1117/12.3002985) | Enhancing Layer-Engineered Interlayer Exciton Emission and Valley Polarization in van der Waals Heterostructures via Strain. (10.1021/acsnano.4c02377)
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,1,"correlative multimodal microscopy setup combining atomic force microscopy (AFM), scanning electron microscopy (SEM), and Raman spectroscopy",correlative imaging and spectroscopy platform,best_match,0.99,1,1,original_query,AFM | SEM | Raman spectroscopy | multi-modal analysis platform,morphology | size and size distribution | surface topography | chemical fingerprint | correlative multimodal images,"This setup is explicitly described as analyzing immuno-captured extracellular vesicles on a functionalized substrate using SEM, Raman spectroscopy, and AFM at the single-EV level for size/size distribution and chemical fingerprint. It directly matches the user's need to assess morphology, size, deformability, and chemical identity rather than relying on one readout. AFM supports size/topography and can probe mechanical response; SEM supports morphology; Raman provides chemical identity.","Immuno-capture of extracellular vesicles for individual multi-modal characterization using AFM, SEM and Raman spectroscopy. (10.1039/c9lc00081j)"
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,2,tip-enhanced Raman spectroscopy (TERS) with an atomic force microscope tip,nanoscale vibrational spectroscopy system,acceptable_alternative,0.78,1,1,original_query,TERS | AFM-TERS | Raman spectroscopy with AFM tip enhancement,chemical composition | Raman spectral signature | nanometer-scale localized chemical differences,"TERS is explicitly described as enabling local chemical analysis of extracellular vesicles with nanometer lateral resolution and as probing the lipid membrane composition. It is strong for chemical identity and nanoscale localization, but the provided chunks do not show it directly measuring morphology or deformability as comprehensively as the AFM/SEM/Raman multimodal setup.",Toward the nanoscale chemical and physical probing of milk-derived extracellular vesicles using Raman and tip-enhanced Raman spectroscopy. (10.1039/d4nr00845f)
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,3,atomic force microscopy (AFM),scanning probe microscope,supporting_but_not_ideal,0.86,1,2,original_query,AFM,topography | height | maximum diameter | size distribution,"AFM is explicitly used in the chunks to assess EV size, size distribution, height, and topography on captured substrates. It is relevant to morphology and can be used for deformability-related mechanical probing in principle, but the chunks do not explicitly describe a deformability measurement mode here. By itself it does not provide chemical identity.","Immuno-capture of extracellular vesicles for individual multi-modal characterization using AFM, SEM and Raman spectroscopy. (10.1039/c9lc00081j) | NanoBioAnalytical (NBA) Platform to Decipher Extracellular Vesicles Secreted by Microvascular Endothelial Cells Under Benzo[a]pyrene Exposure (10.3390/bios15020103)"
