input_query_id,input_source_pdf_path,input_source_doi,input_source_is_review_paper,original_query,used_decomposition,num_subproblems_run,rank,equipment_name,equipment_type,best_relevance_label,max_confidence_score,num_supporting_subproblems,num_supporting_papers,supporting_subproblem_ids,aliases,measurement_outputs,explanations,supporting_papers
fmi_system,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,,True,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",False,1,3,confocal laser endomicroscopy (CLE) system,endomicroscopy imaging system,acceptable_alternative,0.9,1,1,original_query,cCeLL | 2nd-generation confocal laser endomicroscopy platform,subcellular-resolution images | real-time margin assessment | tumor specimen accuracy,"This is a physical imaging instrument explicitly used for fluorescence imaging-guided resection and intraoperative decision-making. It is relevant to comparing surgical fluorescence platforms, though it is more specialized for margin assessment than broad fluorescence molecular imaging.",cCeLL: 2nd-generation confocal laser endomicroscopy platform for molecular-guided surgery (10.1117/12.3079861)
fmi_system,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,,True,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",False,1,4,head-mounted fluorescence-guided surgery device,wearable imaging system,acceptable_alternative,0.76,1,1,original_query,wearable FGS device | head-mounted imaging device,real-time intraoperative images | hands-free navigation visualization,"The chunk explicitly identifies head-mounted devices for fluorescence-guided surgery and emphasizes their use in the operating room. The evidence is more general than a specific instrument description, but it is still a physical platform relevant to the query.",Head‐Mounted Devices for Noninvasive Cancer Imaging and Intraoperative Image‐Guided Surgery (10.1002/adfm.202000185)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,1,fluorescence polarization assay setup,fluorescence-based binding instrument,best_match,0.98,1,1,original_query,FP assay | fluorescence polarization binding assay | polarization binding experiment,fluorescence polarization / millipolarization signal | binding curves and apparent affinity shifts,This is the exact assay used in the paper to measure JD-HspA1A binding and CTD competition using FITC-labeled JD. It directly reports binding and competitive displacement in the same physical setup described in the chunks.,Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,2,cross-linking mass spectrometry workflow,mass spectrometry-based interaction mapping,supporting_but_not_ideal,0.86,1,1,original_query,XL-MS | cross-linking MS,intermolecular cross-links | contact frequency between protein regions,"The paper used XL-MS as a second method to test HspA1A-JD contacts and the inhibitory role of CTD, but it is less direct than the FP assay for the specific binding/competition question.",Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
osc_morphology_giwaxs,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,10.1039/d0ee00714e,False,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,False,1,1,grazing-incidence wide-angle X-ray scattering,X-ray scattering instrument,best_match,0.98,1,1,original_query,GIWAXS | wide-angle X-ray scattering,molecular packing features | order/crystallinity/orientation information,The query asks specifically about active-layer packing; the chunks explicitly state that GIWAXS revealed molecular packing features and increase in order of molecular packing. This is the most direct physical instrument for verifying packing changes in organic solar-cell blend films.,Green poly-lysine as electron-extraction modified layer with over 15% power conversion efficiency and its application in bio-based flexible organic solar cells (10.1016/j.orgel.2020.105924)
osc_morphology_giwaxs,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,10.1039/d0ee00714e,False,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,False,1,2,X-ray scattering,X-ray scattering instrument,acceptable_alternative,0.92,1,1,original_query,in situ X-ray scattering | ex situ X-ray scattering | synchrotron X-ray scattering,morphology evolution | stacking structure | phase separation structure,"The chunks explicitly describe in situ and ex situ X-ray scattering as a way to probe morphology evolution, superior molecular stacking structure, and appropriate phase separation structure. This is highly relevant to the user's question, though GIWAXS is the more specific and directly named packing-oriented technique in the evidence.",Real‐Time Probing and Unraveling the Morphology Formation of Blade‐Coated Ternary Nonfullerene Organic Photovoltaics with In Situ X‐Ray Scattering (10.1002/adfm.202213248)
afm-grease-microstructure,data/interim/pdfs/A_Coarse_Grained_Molecular_Dynamics_Model_for_the_Simulation_of_Lubricating_Greases.pdf,10.1007/s11249-024-01878-w,False,I need to image the fresh lithium grease microstructure at the nanoscale so I can confirm the fibrous thickener network before doing rheology tests.,False,1,1,atomic force microscope,microscope,best_match,0.98,1,1,original_query,AFM | atomic force microscopy,nanoscale topography | microstructure images | fibrous network morphology,"This is the only explicitly mentioned instrument in the chunks that directly images the fresh and aged grease microstructure and can resolve the fibrous thickener network at nanoscale, matching the user's need before rheology tests.",A Model for Shear Degradation of Lithium Soap Grease at Ambient Temperature (10.1080/10402004.2016.1272730)
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,1,oxygen transmission rate tester,gas barrier analyzer,best_match,0.99,1,1,original_query,OTR measurement setup | oxygen barrier measurement system | oxygen permeability tester,oxygen transmission rate (OTR) | oxygen permeability,"The query asks for direct measurements of oxygen barrier performance to compare PEF against PET. The chunks explicitly discuss oxygen transmission rate (OTR) measurements of PEF, PET, and multilayer films, making this the most directly relevant equipment.","Relationship Between Crystallization, Mechanical and Gas Barrier Properties of Poly(ethylene furanoate) (PEF) in Multinanolayered PLA-PEF and PET-PEF Films (10.25518/ESAFORM21.1589)"
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,2,carbon dioxide permeability measurement system,gas permeability analyzer,best_match,0.95,1,2,original_query,CO2 barrier test setup | CO2 transmission/permeation tester | CO2 permeability tester,CO2 solubility | CO2 diffusion coefficient | CO2 permeability,"The query specifically requires direct CO2 barrier measurements. One abstract explicitly states that CO2 solubility/diffusion coefficients were investigated, and another abstract reports experimental transport properties of carbon dioxide in PEF and related films.","Gas barrier properties of furan-based polyester films analyzed experimentally and by molecular simulations (10.1016/j.polymer.2021.124200) | New insight into the mechanism for the excellent gas properties of poly(ethylene 2,5-furandicarboxylate) (PEF): Role of furan ring’s polarity (10.1016/J.EURPOLYMJ.2019.06.033)"
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,3,gas barrier permeation measurement system,permeation analyzer,acceptable_alternative,0.74,1,2,original_query,gas permeability tester | gas transmission analyzer,gas transmission rate | permeability,"The chunks show experimental assessment of permeation performance for gas barrier properties, but do not name a single dedicated combined O2/CO2 instrument. This category is still relevant if the goal is direct barrier testing of films.","Gas barrier properties of furan-based polyester films analyzed experimentally and by molecular simulations (10.1016/j.polymer.2021.124200) | Relationship Between Crystallization, Mechanical and Gas Barrier Properties of Poly(ethylene furanoate) (PEF) in Multinanolayered PLA-PEF and PET-PEF Films (10.25518/ESAFORM21.1589)"
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,1,optical tweezers,laser-based cell manipulation system,best_match,0.98,1,2,original_query,optical trap | laser tweezers,cell trapping position | target cell separation,"The chunks explicitly state that optical tweezers enable label-free, non-contact cell separation without physical contact, which directly matches the user's need for fragile cells in a microfluidic channel.",Label-free biological sample detection and non-contact separation system based on microfluidic chip. (10.1063/5.0086109) | Developments in label-free microfluidic methods for single-cell analysis and sorting (10.1002/wnan.1529)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,2,acoustophoresis microfluidic device,acoustic microfluidic separation system,best_match,0.96,1,2,original_query,acoustofluidic device | standing surface acoustic wave device | SSAW microfluidic device,size-based cell separation | cell routing to collection channels,"The chunks explicitly describe non-contact, label-free cell separation using acoustophoresis in microfluidic devices, which is directly relevant for gentle manipulation of fragile cells.",Inertia–Acoustophoresis Hybrid Microfluidic Device for Rapid and Efficient Cell Separation (10.3390/s22134709) | Flowing Blood Analysis & Separation: Integrating Raman Spectroscopy & Acoustophoresis in a Microfluidic System (10.1109/ICPEEV67897.2025.11291246)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,3,surface acoustic wave microfluidic device,acoustofluidic manipulation system,best_match,0.91,1,1,original_query,SAW-based microfluidic device | SAW device | interdigitated transducer-based acoustofluidic device,particle or cell sorting | cell separation,"The review chunk explicitly says SAW-based microfluidics are suitable for label-free pumping, sorting, and separation, which fits the user's need for non-contact manipulation in microfluidic channels.",A Review of SAW-Based Micro- and Nanoparticle Manipulation in Microfluidics (10.3390/s25051577)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,4,inertial microfluidic device,microfluidic separation channel,acceptable_alternative,0.84,1,1,original_query,spiral microfluidic channel | inertial focusing microchannel,cell focusing | rough sorting,"The chunks show this can perform label-free, sheathless focusing and rough sorting, but it is less directly suited than optical tweezers or acoustophoretic devices for gentle non-contact manipulation of fragile cells.",Investigation on a cascaded inertial and acoustic microfluidic device for sheathless and label-free separation of circulating tumor cells (10.1063/5.0160391)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,5,microfluidic mixing probe,open microfluidic patterning/mixing device,supporting_but_not_ideal,0.78,1,1,original_query,MMP | microfluidic probe | open microfluidic device,concentration gradients | spatiotemporal cell stimulation,"This is explicitly non-contact and useful for cell patterning or gradient formation, but it is not primarily a separation or washing device in a closed microfluidic channel.",Non-Contact Microfluidic Mixing Probe for Generating Controlled Concentration Gradient (10.1109/MARSS58567.2023.10294153)
small_vesicle_nanomech,data/interim/pdfs/Active_probing_of_the_mechanical_properties_of_biological_and_synthetic_vesicles.pdf,,True,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,False,1,1,Atomic force microscope,force microscopy / nanoindentation instrument,best_match,0.99,1,3,original_query,AFM | AFM nanoindentation | atomic force microscopy | AFM force curve,bending rigidity | bending modulus | stiffness | spring constant | force-indentation curves,The chunks explicitly state that AFM is the only method to reliably collect mechanical information from submicroscopic vesicles and that AFM nanoindentation can measure rigidity in submicrometer-sized vesicles. It is directly suitable for submicrometer extracellular vesicles and small liposomes.,"Active probing of the mechanical properties of biological and synthetic vesicles (10.1016/j.bbagen.2019.129486) | Size-Dependent Mechanical Property Measurement of 1,2-dioleoyl-SN-3-phosphocholine Liposome Using Atomic Force Microscopy (10.1166/jbt.2023.3315) | Mechanical properties and stability measurement of cholesterol-containing liposome on mica by atomic force microscopy. (10.1016/J.JCIS.2004.05.042)"
tmd_spin_valley_laser,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,,True,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,False,1,1,polarization-resolved photoluminescence spectroscopy system,optical spectroscopy / polarization analysis system,best_match,0.97,1,1,original_query,circularly polarized magneto-photoluminescence setup | polarization-resolved PL measurement system | PL spectroscopy with circular polarization analysis,photoluminescence spectrum | circular polarization degree / helicity | valley polarization contrast,"The chunks explicitly state that the degree of valley polarization is measured through the circular polarization of the emitted photoluminescence, and that angle- and polarization-resolved measurements are used to assess emitted light. This is the most direct instrument family for checking circularly polarized emission and spin-valley selectivity in a TMD laser experiment.",Valley-Dependent Emission Patterns Enabled by Plasmonic Nanoantennas (10.1021/acsnano.5c11672)
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,1,Raman spectrometer,spectroscopic imaging system,best_match,0.99,1,2,original_query,Raman spectroscopy | Raman imaging,chemical fingerprint | molecular composition | lipid/protein vibrational bands,"Explicitly used in the multimodal platform to obtain the chemical fingerprint of extracellular vesicles. This directly addresses chemical identity, though it is not a morphology/deformability tool by itself.","Immuno-capture of extracellular vesicles for individual multi-modal characterization using AFM, SEM and Raman spectroscopy (10.1039/c9lc00081j) | Characterization of Extracellular Vesicles by Sulfophosphovanillin Colorimetric Assay and Raman Spectroscopy (10.31083/j.fbl2910366)"
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,2,atomic force microscope,scanning probe microscope,best_match,0.99,1,1,original_query,AFM,morphology/topography | size and size distribution | surface mechanical/deformation response,Explicitly used in the multimodal EV platform alongside SEM and Raman. AFM is the only instrument named that can directly help with morphology and deformability/size-related surface measurements on captured vesicles.,"Immuno-capture of extracellular vesicles for individual multi-modal characterization using AFM, SEM and Raman spectroscopy (10.1039/c9lc00081j)"
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,3,scanning electron microscope,electron microscope,best_match,0.98,1,1,original_query,SEM,morphology | particle distribution | size/shape,"Explicitly reported for single-EV multimodal characterization and for visualizing the particle distribution. Strong for morphology and size, but not chemical identity or deformability.","Immuno-capture of extracellular vesicles for individual multi-modal characterization using AFM, SEM and Raman spectroscopy (10.1039/c9lc00081j)"
pcm_multiple_events,data/interim/pdfs/Chalcogenides_by_Design__Functionality_through_Metavalent_Bonding_and_Confinement.pdf,,True,"I want to test whether a crystalline chalcogenide shows the unusual bond-breaking behavior reported for metavalent materials, especially the high fraction of multiple-ion events during field evaporation.",False,1,1,Atom probe tomography system,surface analysis / mass spectrometry imaging instrument,best_match,0.99,1,3,original_query,APT | atom probe tomography | atom probe,probability of multiple events (PME) | probability of molecular ions (PMI) | correlation histograms | ion flight times / mass-to-charge information | chemical identity | atomic-scale composition,This is the directly described technique used to reveal unusual bond-breaking and high multiple-event probabilities in crystalline chalcogenides. It is the best match for testing whether a crystalline chalcogenide shows the reported metavalent-like field evaporation behavior.,Unique Bond Breaking in Crystalline Phase Change Materials and the Quest for Metavalent Bonding (10.1002/adma.201706735) | Atom Probe Tomography Advances Chalcogenide Phase‐Change and Thermoelectric Materials (10.1002/pssa.202300425) | From phase-change materials to thermoelectrics: The role of metavalent bonding (10.1557/s43578-025-01619-2)
