input_query_id,input_source_pdf_path,input_source_doi,input_source_is_review_paper,original_query,used_decomposition,num_subproblems_run,rank,equipment_name,equipment_type,best_relevance_label,max_confidence_score,num_supporting_subproblems,num_supporting_papers,supporting_subproblem_ids,aliases,measurement_outputs,explanations,supporting_papers
fmi_system,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,,True,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",False,1,3,endoscopic fluorescence imaging system,intraoperative imaging system,acceptable_alternative,0.77,1,1,original_query,laparoscopic fluorescence imaging system | open surgery fluorescence imaging device | intraoperative FMI device,real-time fluorescence images | operative visualization | surgical decision support,"The chunks explicitly mention devices for endoscopy, laparoscopic, and open surgery. This is relevant to platform comparison, though the evidence is broader and less specific than a named system.",Intraoperative fluorescence molecular imaging accelerates the coming of precision surgery in China (10.1007/s00259-022-05730-y)
fmi_system,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,,True,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",False,1,4,fluorescence-guided surgery imaging box,imaging enclosure,supporting_but_not_ideal,0.72,1,1,original_query,dedicated closed-field imaging box | Vault imaging box,controlled ex vivo fluorescence images | specimen imaging consistency,"This is tangible hardware relevant to the imaging workflow, but it is an accessory/enclosure rather than the main fluorescence molecular imaging platform itself.",EGFR-targeted fluorescence molecular imaging for intraoperative margin assessment in oral cancer patients: a phase II trial (10.1038/s41467-023-40324-8)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,1,fluorescence polarization assay instrument,fluorescence spectrometer / plate-based binding assay reader,best_match,0.99,1,1,original_query,FP assay setup | polarization reader,fluorescence polarization (mP) | binding curves / apparent affinity | competition shifts in polarization signal,The paper explicitly states that the JD–HspA1A interaction and CTD competition were tested using an FP binding assay. This is the same physical assay needed to assess direct binding of a DnaJB8 J-domain construct to Hsp70 and competition by CTD.,Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
dnaJB8-hsp70-fp,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,10.1038/s41467-021-21147-x,False,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",False,1,2,fluorescein-labeled JD construct,fluorescently labeled protein probe,supporting_but_not_ideal,0.94,1,1,original_query,FITC-labeled JD | JD 1–82-FITC,polarization changes upon binding | competition-dependent signal shifts,This is central to the assay workflow but is not standalone specialized physical equipment. It is explicitly required for the FP binding setup used in the paper.,Regulatory inter-domain interactions influence Hsp70 recruitment to the DnaJB8 chaperone (10.1038/s41467-021-21147-x)
osc_morphology_giwaxs,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,10.1039/d0ee00714e,False,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,False,1,1,atomic force microscope,microscope,best_match,0.98,1,1,original_query,AFM | atomic force microscopy,topography images | nanoscale morphology / aggregate structure,The chunks explicitly state that atomic force microscopy was used to reveal the absence of big CNT aggregates and to study morphology-related effects in the active layer. This directly matches the user's need to check whether an additive changed packing and phase segregation in an organic solar-cell blend.,Fluorinated carbon nanotubes as nonvolatile additive to the active layer of polymer/fullerene solar cells (10.1080/1536383X.2023.2179618)
afm-grease-microstructure,data/interim/pdfs/A_Coarse_Grained_Molecular_Dynamics_Model_for_the_Simulation_of_Lubricating_Greases.pdf,10.1007/s11249-024-01878-w,False,I need to image the fresh lithium grease microstructure at the nanoscale so I can confirm the fibrous thickener network before doing rheology tests.,False,1,1,scanning electron microscope,electron microscope,best_match,0.88,1,1,original_query,SEM,microstructure images | morphology / fibrous network visualization,"The query asks for nanoscale imaging of fresh lithium grease microstructure to confirm a fibrous thickener network. The chunks explicitly mention scanning electron microscopy as a characterization tool for microstructure/morphology, making SEM the clearest physical instrument relevant to this task.",TiO2 and CeO2 nanoparticles as lithium complex grease additives for enhanced lubricity (10.1108/ilt-09-2023-0291)
afm-grease-microstructure,data/interim/pdfs/A_Coarse_Grained_Molecular_Dynamics_Model_for_the_Simulation_of_Lubricating_Greases.pdf,10.1007/s11249-024-01878-w,False,I need to image the fresh lithium grease microstructure at the nanoscale so I can confirm the fibrous thickener network before doing rheology tests.,False,1,2,quantitative microstructure analysis method/instrumentation for lithium-based grease,analytical imaging workflow,supporting_but_not_ideal,0.28,1,1,original_query,microstructure analysis,microstructure quantification | structural characterization,"The title indicates a paper on microstructure analysis of lithium-based grease, which is directionally relevant, but the provided evidence is metadata-only and does not explicitly name the physical instrument. This is therefore only weak supporting evidence, not a reliably identifiable piece of equipment.",Quantitative Analysis for the Microstructure of Lithium-based Grease: Methodology and Application (10.1016/j.triboint.2024.109458)
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,1,oxygen transmission rate tester,gas barrier analyzer,best_match,0.98,1,1,original_query,OTR tester | oxygen permeability measurement system | oxygen transmission measurement setup,oxygen transmission rate (OTR) | oxygen permeability / oxygen barrier performance,"The query asks for direct measurements of oxygen barrier performance between PEF and PET. The chunks explicitly report oxygen transmission rate (OTR) measurements for PEF, PET, and multilayer films, making this the most directly relevant physical equipment.","Relationship Between Crystallization, Mechanical and Gas Barrier Properties of Poly(ethylene furanoate) (PEF) in Multinanolayered PLA-PEF and PET-PEF Films (10.25518/ESAFORM21.1589)"
pef_barrier_measurement,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,,True,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",False,1,2,carbon dioxide permeability tester,gas barrier analyzer,best_match,0.97,1,1,original_query,CO2 permeability measurement system | carbon dioxide transmission tester | CO2 barrier analyzer,carbon dioxide permeability | CO2 barrier performance,"The query specifically asks to confirm CO2 barrier performance. The abstract explicitly states that oxygen and carbon dioxide transport/permeability in PEF films were analyzed experimentally, so CO2 permeability testing equipment is directly relevant.",Gas barrier properties of furan-based polyester films analyzed experimentally and by molecular simulations (10.1016/j.polymer.2021.124200)
acoustic_particles_diagnostic,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,,True,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",False,1,1,surface acoustic wave microfluidic system,microfluidic acoustic manipulation system,best_match,0.98,1,4,original_query,SAW microfluidic device | acoustic microfluidic device | surface acoustic waves (SAWs) | focused traveling surface acoustic wave (FTSAW) system,cell separation | cell detachment | cell focusing | cell collection at outlets | particle washing/manipulation,"The chunks explicitly describe SAW-based systems as label-free and non-contact methods for cell detachment, sorting, manipulation, washing, and focusing in microfluidic channels, which matches the user's need for fragile cells.","Cell detachment and label-free cell sorting using modulated surface acoustic waves (SAWs) in droplet-based microfluidics. (10.1039/c4lc00625a) | Integration of acoustic, optical, and electrical methods in picoliter droplet microfluidics for rare particles enrichment (10.1038/s44172-025-00427-0) | Fluorescence Activated Cell Sorting (FACS) System Based on Focused Traveling Surface Acoustic Waves (FTSAWs) (10.3390/OPTOFLUIDICS2017-04524) | A Hybrid Spiral Microfluidic Platform Coupled with Surface Acoustic Waves for Circulating Tumor Cell Sorting and Separation: A Numerical Study (10.3390/bios12030171)"
tmd_spin_valley_laser,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,,True,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,False,1,1,spectrometer/camera system,optical spectroscopy / photoluminescence detection system,best_match,0.98,1,1,original_query,spectrometer | camera system | spectrometer/camera,emission spectrum | right- and left-handed circularly polarized photoluminescence | polarization-resolved intensity,"This is the core instrument family used in the chunks to characterize photoluminescence emission. In the cited work, emitted light is passed through a quarter-wave plate and Wollaston prism into a spectrometer/camera system to measure right- and left-handed circularly polarized emission, which directly addresses circularly polarized emission and spin-valley-related optical characterization.",Bright circularly polarized photoluminescence in chiral layered hybrid lead-halide perovskites (10.1126/sciadv.adh5083)
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,1,atomic force microscope with infrared nanospectroscopy (AFM-IR / nanospectroscopy),hybrid nanoscale imaging and spectroscopy instrument,best_match,0.95,1,1,original_query,AFM-IR | nanospectroscopy | atomic force microscopy–infrared,topography | nanoscopic morphology | chemical/biochemical infrared signatures | surface spectral bands,"This is the most directly relevant instrument setup for a captured-EV-on-substrate workflow when the goal is to assess topography/morphology and chemical identity rather than relying on a single readout. The chunks explicitly describe AFM-IR as correlating topography and biochemical signature, and as a nanospectroscopy technique for EVs.",#2878 Theranostics in organ cross-talk: the impact of serum albumin in blood extracellular vesicles characterization by AFM-IR (10.1093/ndt/gfaf116.1040)
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,2,transmission electron microscope (TEM),electron microscope,acceptable_alternative,0.88,1,2,original_query,TEM | electron microscopy | transmission electron microscopy,morphology | size | cup-shaped bilayer-enclosed structure,"Explicitly used to evaluate EV morphology and size. However, it does not provide chemical identity or deformability information from the provided evidence, so it is a partial rather than complete match.","Isolation and characterization of the morphology, size and particle number of rainbow trout (Oncorhynchus mykiss) and zebrafish (Danio rerio) cell line derived large and small extracellular vesicles (10.1007/s10695-023-01251-z) | Preparation of Small Extracellular Vesicles Using Sequential Ultrafiltration with Regenerated Cellulose Membranes of Different Molecular Weight Cutoffs: A Study of Morphology and Size by Electron Microscopy. (10.1093/mam/ozae133)"
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,3,high-speed atomic force microscope (HS-AFM),atomic force microscope,supporting_but_not_ideal,0.79,1,1,original_query,HS-AFM | high-speed AFM,nanotopology | surface morphology | height fluctuations | structural dynamics,"Useful for morphology and deformation-related surface dynamics, but the provided evidence does not show chemical identity readout. It is therefore not sufficient alone for the user's multi-readout goal.",Nanoscopic Profiling of Small Extracellular Vesicles via High‐Speed Atomic Force Microscopy (HS‐AFM) Videography (10.1002/jev2.70050)
tdEV_identity_multimodal,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,,True,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",False,1,4,dynamic light scattering instrument,particle sizing instrument,supporting_but_not_ideal,0.78,1,2,original_query,DLS | dynamic light scattering,size distribution | polydispersity,"Relevant for size confirmation, but it is not suitable for morphology, deformability, or chemical identity. Also, the evidence is for suspension measurements rather than substrate-bound EVs.","Extracellular Vesicles From Follicular Fluid in Infertile Women: Size, Morphology and miRNA Content Analysis (10.1002/jex2.70041) | Isolation and characterization of the morphology, size and particle number of rainbow trout (Oncorhynchus mykiss) and zebrafish (Danio rerio) cell line derived large and small extracellular vesicles (10.1007/s10695-023-01251-z)"
pcm_multiple_events,data/interim/pdfs/Chalcogenides_by_Design__Functionality_through_Metavalent_Bonding_and_Confinement.pdf,,True,"I want to test whether a crystalline chalcogenide shows the unusual bond-breaking behavior reported for metavalent materials, especially the high fraction of multiple-ion events during field evaporation.",False,1,1,atom probe tomography system,imaging / mass spectrometry / field evaporation analysis instrument,best_match,0.99,1,2,original_query,APT | atom probe microscope | bonding probe tomography,multiple-event probability (PME) | probability of molecular ions (PMI) | mass spectra | detector hit maps | field-evaporation / desorption patterns,"This is the direct experimental platform used in the provided chunks to study laser-assisted field evaporation, multiple events, PMI/PME, and bond rupture in crystalline phase change materials and other metavalent solids. It directly answers the query about testing unusual bond-breaking behavior during field evaporation.",Unique Bond Breaking in Crystalline Phase Change Materials and the Quest for Metavalent Bonding (10.1002/adma.201706735) | Atom Probe Tomography: a Local Probe for Chemical Bonds in Solids (10.1002/adma.202403046)
